"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2628","TC0500000992.mm.2","Cds1","74596","CDP-diacylglycerol synthase 1",-0.0775695807280572,5.57322669984211,-0.262824436356486,0.797018076858747,0.992726174310833,-5.89181056280444
"2629","TC0500000997.mm.2","Arhgap24","231532","Rho GTPase activating protein 24",0.858400671185191,6.88570744392319,2.7485798600505,0.0172495562084572,0.622160155871559,-3.01929952589341
"2630","TC0500001006.mm.2","Ptpn13","19249","protein tyrosine phosphatase, non-receptor type 13",0.0957265492873285,4.84865044376928,0.285064831581838,0.780317460600309,0.991026619653246,-5.88572381927251
"2631","TC0500001011.mm.2","Aff1","17355","AF4/FMR2 family, member 1",-0.285881302952463,11.2305147008258,-0.984306244871692,0.34385139986385,0.917184366379851,-5.45874502629424
"2632","TC0500001017.mm.2","Nudt9","74167","nudix (nucleoside diphosphate linked moiety X)-type motif 9",0.0669448977064562,8.79163847817741,0.245144061941366,0.810370009899946,0.993774420466409,-5.89630084718856
"2633","TC0500001025.mm.2","Spp1","20750","secreted phosphoprotein 1",-0.484729026176311,12.2694310582893,-1.72072090907679,0.110229755877513,0.804868786600438,-4.60263776923943
"2634","TC0500001026.mm.2","Pkd2","18764","polycystin 2, transient receptor potential cation channel",0.948528825620351,8.00324477691369,3.61753586704548,0.00337670109688984,0.346026592201489,-1.57932054158798
"2635","TC0500001028.mm.2","BC005561","100042165","cDNA sequence BC005561",-0.0986297490618657,6.08986341411162,-0.33508484567376,0.743182674058411,0.989749212504873,-5.87025763886192
"2636","TC0500001038.mm.2","Lrrc8b","433926","leucine rich repeat containing 8 family, member B",-0.433487463617569,7.04061718875313,-1.61831537810251,0.130828547447562,0.83062983600416,-4.74071084596052
"2637","TC0500001043.mm.2","Lrrc8c","100604","leucine rich repeat containing 8 family, member C",0.00937393885998539,9.55313551784553,0.0233836223479534,0.981717753624112,0.999569657086616,-5.92616179994487
"2638","TC0500001049.mm.2","Zfp326","54367","zinc finger protein 326",0.209472578743376,6.34324249410698,0.701520119186774,0.495982635328825,0.952715109812142,-5.68414442649795
"2639","TC0500001066.mm.2","Cdc7","12545","cell division cycle 7 (S. cerevisiae)",0.583676213866052,6.83956694566213,1.38639825665453,0.190138173741338,0.849446708721027,-5.0329798129997
"2640","TC0500001077.mm.2","Lpcat2b","70902","lysophosphatidylcholine acyltransferase 2B",-0.505022025525113,4.18460334618739,-1.67305748815334,0.119431573051342,0.81368116873059,-4.66753467385823
"2641","TC0500001087.mm.2","Rpl5","100503670","ribosomal protein L5",-0.310653662462572,10.8755818391025,-1.1277193082394,0.28086589869,0.89224427490687,-5.31999392340403
"2642","TC0500001103.mm.2","Pde6b","18587","phosphodiesterase 6B, cGMP, rod receptor, beta polypeptide",-0.137370010497123,3.56038147606166,-0.4432106694194,0.665275697063173,0.977005256127747,-5.82850605908124
"2643","TC0500001106.mm.2","Pcgf3","69587","polycomb group ring finger 3",0.170984321941134,8.85556365395656,0.649196185840867,0.528097520613662,0.957851588507513,-5.71832238834089
"2644","TC0500001110.mm.2","Tmem175","72392","transmembrane protein 175",0.134642222318182,8.20435009127024,0.427569093056697,0.676323599777265,0.979379485869324,-5.83524321897721
"2645","TC0500001112.mm.2","Idua","15932","iduronidase, alpha-L",-0.386888786885406,9.81163332325927,-0.827533590948021,0.423633021681567,0.936001222899225,-5.59197956492251
"2646","TC0500001120.mm.2","Vmn2r16","384220","vomeronasal 2, receptor 16",-0.0136425950824139,3.67524884087704,-0.0401545353766752,0.968611611635628,0.998911055278819,-5.92562610274428
"2647","TC0500001131.mm.2","Zfp605","675812","zinc finger protein 605",0.373391979550592,5.27522989061738,1.22863420771323,0.242101538546047,0.877185753053447,-5.21337108888441
"2648","TC0500001134.mm.2","Golga3","269682","golgi autoantigen, golgin subfamily a, 3",-0.105925994263123,8.24710455871854,-0.304324553922362,0.765946336296231,0.989749212504873,-5.88005931183387
"2649","TC0500001136.mm.2","Ankle2","71782","ankyrin repeat and LEM domain containing 2",-0.155132566162942,8.21645843867422,-0.479336019089295,0.640073637155448,0.972443470814554,-5.81205404288718
"2650","TC0500001139.mm.2","Pole","18973","polymerase (DNA directed), epsilon",0.22079900523491,5.57549486673616,0.398245644136283,0.697246274989969,0.984371142134005,-5.84724063347628
"2651","TC0500001142.mm.2","Lrcol1","381667","leucine rich colipase-like 1",-0.106426587132955,4.5542734865269,-0.359601659107709,0.725217432289107,0.987526665981057,-5.86178342759323
"2652","TC0500001146.mm.2","Galnt9","231605","polypeptide N-acetylgalactosaminyltransferase 9",-0.503302925233016,5.08311178881621,-1.41796002100283,0.180931842490837,0.847393122764905,-4.99501168697251
"2653","TC0500001152.mm.2","Chek2","50883","checkpoint kinase 2",-0.499817989684542,7.48768994559174,-1.60212526487302,0.134376329553483,0.83062983600416,-4.76206458638974
"2654","TC0500001153.mm.2","Ttc28","209683","tetratricopeptide repeat domain 28",0.177068847714995,4.43328675658795,0.602592248553621,0.557680175506787,0.968870865365504,-5.74668753934779
"2655","TC0500001179.mm.2","Tpst2","22022","protein-tyrosine sulfotransferase 2",-0.485214933213019,9.49003077680671,-1.49144370897679,0.160934000423017,0.84193359495146,-4.90433414900046
"2656","TC0500001183.mm.2","Gm6588","625464","predicted gene 6588",0.251618444989488,3.7667573318995,0.789869049508108,0.444502083018807,0.942418731917617,-5.62095983769
"2657","TC0500001193.mm.2","Tmem211","333048","transmembrane protein 211",0.0111896960537594,4.37073878924715,0.0355473356608179,0.972211266836916,0.998911055278819,-5.92580143354884
"2658","TC0500001202.mm.2","Aym1","503692","activator of yeast meiotic promoters 1",-0.241503902185817,5.37072493683297,-0.874248613281372,0.398660638448465,0.928656266206037,-5.55437821527524
"2659","TC0500001209.mm.2","Ficd","231630","FIC domain containing",-0.0272857081951647,6.89270048372886,-0.0832628774308401,0.934976566405924,0.998489108003536,-5.92295219906937
"2660","TC0500001210.mm.2","Iscu","66383","iron-sulfur cluster assembly enzyme",-0.194366965064331,9.22611156599072,-0.635986229004467,0.536390705936771,0.961801560986205,-5.72656267414636
"2661","TC0500001221.mm.2","Acacb","100705","acetyl-Coenzyme A carboxylase beta",0.230356443195658,6.57990332083551,0.724077084969844,0.48250650858758,0.949562412303366,-5.66866008279771
"2662","TC0500001222.mm.2","Myo1h","231646","myosin 1H",0.0797488327321334,4.15080197973378,0.26145930808041,0.798046682108676,0.992726174310833,-5.89216827257449
"2663","TC0500001225.mm.2","Mvk","17855","mevalonate kinase",-0.147944916871079,6.68746920661316,-0.478645615005897,0.640551061256137,0.972443470814554,-5.81238008587625
"2664","TC0500001228.mm.2","Fam222a","433940","family with sequence similarity 222, member A",0.0704740195635463,6.08103912142883,0.211085157670941,0.836262958146459,0.993774420466409,-5.90407796105014
"2665","TC0500001238.mm.2","4930519G04Rik","67593","RIKEN cDNA 4930519G04 gene",-0.0555179617920354,4.16678362436251,-0.186707252438246,0.854921387694756,0.994256408614552,-5.90893677670629
"2666","TC0500001239.mm.2","Oasl2","23962","2'-5' oligoadenylate synthetase-like 2",-0.116515766000287,11.3430956429216,-0.261099690564539,0.798317714694771,0.992726174310833,-5.89226219818336
"2667","TC0500001240.mm.2","Oasl1","231655","2'-5' oligoadenylate synthetase-like 1",-0.288918891376115,8.01447330825521,-0.562310902273467,0.583964062388789,0.969868153885759,-5.7696041801482
"2668","TC0500001251.mm.2","Pop5","117109","processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae)",0.102979513381256,6.71141444353747,0.280530699336721,0.78371326617899,0.991170525244758,-5.88700429093698
"2669","TC0500001253.mm.2","Coq5","52064","coenzyme Q5 methyltransferase",0.0100641085759943,9.80667681767876,0.0298364220354296,0.976674141082304,0.99906639817479,-5.92598915055552
"2670","TC0500001255.mm.2","Srsf9","108014","serine/arginine-rich splicing factor 9",0.22024312306252,8.25522624196902,0.60879618879567,0.553690210918765,0.968870865365504,-5.74302560367089
"2671","TC0500001257.mm.2","Triap1","69076","TP53 regulated inhibitor of apoptosis 1",0.0447083800553134,6.85223131452396,0.13935765722876,0.891413777521947,0.995163486816966,-5.91668084889327
"2672","TC0500001266.mm.2","Rplp0","11837","ribosomal protein, large, P0",-0.739279177800228,10.6313590047622,-2.68433214945071,0.0194537150398336,0.625696127858025,-3.12476672822503
"2673","TC0500001270.mm.2","Cit","12704","citron",0.330717922232225,6.22087253238031,0.776656923488008,0.451976715721688,0.943894071852799,-5.63083912324674
"2674","TC0500001297.mm.2","Wsb2","59043","WD repeat and SOCS box-containing 2",-0.408879558726893,8.45776370477388,-1.30760088049733,0.214821463342792,0.859521508878811,-5.12508652476423
"2675","TC0500001302.mm.2","Fbxo21","231670","F-box protein 21",-0.00290614054456828,6.5705991566346,-0.00989295575163522,0.992264668008609,0.999735332828845,-5.92638749840676
"2676","TC0500001308.mm.2","2410131K14Rik","76792","RIKEN cDNA 2410131K14 gene",0.623315513909086,6.6883594465615,1.77968370011265,0.0997213616192995,0.797908436161441,-4.52090547200004
"2677","TC0500001312.mm.2","Med13l","76199","mediator complex subunit 13-like",-0.128225427201006,9.09571161212191,-0.439731018290383,0.667726486800442,0.977005256127747,-5.83002506755555
"2678","TC0500001328.mm.2","Tbx5","21388","T-box 5",0.0604059393094039,4.94941427587066,0.215790175783154,0.832673341685848,0.993774420466409,-5.90307214057311
"2679","TC0500001337.mm.2","Sds","231691","serine dehydratase",-0.0705853471227691,4.79805294080547,-0.234007361643618,0.818812559535627,0.993774420466409,-5.89897042691402
"2680","TC0500001338.mm.2","Slc8b1","170756","solute carrier family 8 (sodium/lithium/calcium exchanger), member B1",-0.235731593571636,10.3221012040846,-0.684124536768557,0.506528012943535,0.954262099629752,-5.69577833797224
"2681","TC0500001340.mm.2","Iqcd","75732","IQ motif containing D",-0.259862240903781,5.61562704797082,-0.838917695648443,0.417454109019686,0.935713165912884,-5.58298431679634
"2682","TC0500001342.mm.2","Ddx54","71990","DEAD (Asp-Glu-Ala-Asp) box polypeptide 54",0.0408294476868267,8.55999105927622,0.134890247168569,0.894871624787468,0.995163486816966,-5.91729582883092
"2683","TC0500001344.mm.2","Rasal1","19415","RAS protein activator like 1 (GAP1 like)",-0.217586866338729,5.28884901939399,-0.677228133676736,0.510745168514056,0.954262099629752,-5.70031604155247
"2684","TC0500001349.mm.2","Oas1b","23961","2'-5' oligoadenylate synthetase 1B",0.150993867791239,8.04033569707708,0.50813469322839,0.620310356018981,0.969868153885759,-5.79805257018096
"2685","TC0500001350.mm.2","Oas1f","243262","2'-5' oligoadenylate synthetase 1F",-0.547330242768499,5.15247580479033,-1.81231366464509,0.094299940208983,0.797908436161441,-4.47501513447925
"2686","TC0500001352.mm.2","Oas1d","100535","2'-5' oligoadenylate synthetase 1D",-0.15913119046809,3.10236505353827,-0.4573718664849,0.655343380500078,0.975176486459245,-5.8222048653415
"2687","TC0500001353.mm.2","Rpl6","19988","ribosomal protein L6",-0.272780553522747,11.4929361487461,-0.966223870034119,0.352468024410817,0.922861119095389,-5.47512201106187
"2688","TC0500001359.mm.2","Naa25","231713","N(alpha)-acetyltransferase 25, NatB auxiliary subunit",0.614409035434428,7.8166099632674,2.09005201743957,0.0579218516854347,0.77284677664933,-4.06759873850799
"2689","TC0500001361.mm.2","Tmem116","77462","transmembrane protein 116",0.114901296057083,6.64792736817007,0.382476192934212,0.7086074748028,0.985458339775747,-5.85334979105564
"2690","TC0500001370.mm.2","Atxn2","20239","ataxin 2",-0.191092028493694,10.6916900938183,-0.484678285153201,0.636385065694136,0.972308206546236,-5.80951590078565
"2691","TC0500001374.mm.2","Pheta1","231717","PH domain containing endocytic trafficking adaptor 1",-0.200035499981728,4.51031441744462,-0.733133337790105,0.477159584252267,0.949562412303366,-5.66231751124932
"2692","TC0500001379.mm.2","Myl2","17906","myosin, light polypeptide 2, regulatory, cardiac, slow",0.263140138430434,3.28564012872014,0.801412861387054,0.438036620374191,0.940408512248059,-5.61220576585251
"2693","TC0500001380.mm.2","Ppp1cc","19047","protein phosphatase 1 catalytic subunit gamma",0.157259341964195,10.404682710383,0.602261153137465,0.557893556148472,0.968870865365504,-5.74688198214345
"2694","TC0500001382.mm.2","Hvcn1","74096","hydrogen voltage-gated channel 1",-0.122096709323536,7.94384996586104,-0.291861166312933,0.77523623723064,0.989939169282924,-5.88376658194675
"2695","TC0500001389.mm.2","Vps29","56433","VPS29 retromer complex component",-0.0336265669185849,10.6675445715891,-0.101254832792473,0.920973103980421,0.998340144328427,-5.92128432973614
"2696","TC0500001390.mm.2","Gpn3","68080","GPN-loop GTPase 3",0.189049122673893,5.08425524467726,0.606169733640387,0.5553774519357,0.968870865365504,-5.74458018930675
"2697","TC0500001392.mm.2","Arpc3","56378","actin related protein 2/3 complex, subunit 3",-0.00498868418554288,10.1743891623367,-0.0166779074171781,0.986959917326636,0.999718487935495,-5.92629685963702
"2698","TC0500001401.mm.2","P2rx4","18438","purinergic receptor P2X, ligand-gated ion channel 4",-0.605841352893023,10.8153166242863,-1.96919113171261,0.0717766715158686,0.786941984329784,-4.24834166288975
"2699","TC0500001403.mm.2","Rnf34","80751","ring finger protein 34",-0.905377567191906,7.94616456844867,-3.00140152294599,0.0107273882798508,0.528297835432456,-2.60110151298378
"2700","TC0500001405.mm.2","Orai1","109305","ORAI calcium release-activated calcium modulator 1",-0.300855514873152,9.51370434347259,-0.944216413691742,0.363160971832701,0.924990599724395,-5.49470537396197
"2701","TC0500001408.mm.2","Tmem120b","330189","transmembrane protein 120B",0.302097340371492,7.35436652801609,0.921894725938253,0.37423783737924,0.924990599724395,-5.51417344088921
"2702","TC0500001410.mm.2","Setd1b","208043","SET domain containing 1B",-0.36551838447411,7.88520027058692,-1.12426615040289,0.282272203638181,0.89224427490687,-5.3235145580126
"2703","TC0500001412.mm.2","Wdr66","269701","WD repeat domain 66",0.545833545905809,4.35183897291026,1.94789864902706,0.0745137247448937,0.786941984329784,-4.27966054444535
"2704","TC0500001413.mm.2","Bcl7a","77045","B cell CLL/lymphoma 7A",0.454972347949944,6.12552954533266,1.57785283644623,0.139851739912477,0.83062983600416,-4.7938249918177
"2705","TC0500001416.mm.2","Mlxip","208104","MLX interacting protein",-0.175237006868201,9.4990229204581,-0.483136599829951,0.637448488396962,0.972443470814554,-5.81025113783322
"2706","TC0500001428.mm.2","Kntc1","208628","kinetochore associated 1",0.370742605134146,5.46344024241988,0.674933566267339,0.512152865236778,0.954262099629752,-5.70181641452066
"2707","TC0500001436.mm.2","Ogfod2","66627","2-oxoglutarate and iron-dependent oxygenase domain containing 2",0.0138274557962479,6.0287655970591,0.0441245679661265,0.965510356250532,0.998911055278819,-5.9254579067289
"2708","TC0500001443.mm.2","Kmt5a","67956","lysine methyltransferase 5A",-0.327492025536332,11.5580472832871,-1.16553442483959,0.265814562153163,0.888530060310985,-5.28087929803301
"2709","TC0500001445.mm.2","Snrnp35","76167","small nuclear ribonucleoprotein 35 (U11/U12)",0.451719568058486,6.72302183815848,1.67314757833742,0.119413559611017,0.81368116873059,-4.66741303190104
"2710","TC0500001447.mm.2","Tmed2","56334","transmembrane p24 trafficking protein 2",0.293590663697808,10.297650600235,0.987659054578275,0.342270470368403,0.917184366379851,-5.45568024411513
"2711","TC0500001449.mm.2","Gtf2h3","209357","general transcription factor IIH, polypeptide 3",0.641974021752738,6.85286414106941,1.47943533530015,0.164068102624066,0.842122830415208,-4.91936505535795
"2712","TC0500001451.mm.2","Atp6v0a2","21871","ATPase, H+ transporting, lysosomal V0 subunit A2",0.219137938575498,7.96642941417301,0.826575169164942,0.424155957286173,0.936001222899225,-5.59273189713678
"2713","TC0500001452.mm.2","Dnah10","56087","dynein, axonemal, heavy chain 10",-0.815865816268958,3.4437539255329,-2.80459534296616,0.0155296569122224,0.611122384493246,-2.92702254726836
"2714","TC0500001453.mm.2","Zfp664","269704","zinc finger protein 664",0.365670374472422,5.98433523963013,0.876667714081274,0.397395101616544,0.92819932465688,-5.55238171011306
"2715","TC0500001455.mm.2","Rflna","73121","refilin A",0.430220663434719,5.33032344059236,1.53371443956941,0.150303643357045,0.835153906567618,-4.85078209088847
"2716","TC0500001464.mm.2","Aacs","78894","acetoacetyl-CoA synthetase",0.0472354350789912,7.146949587516,0.122605206913624,0.904391824339813,0.997250460822912,-5.91888397465631
"2717","TC0500001483.mm.2","Tmem132c","208213","transmembrane protein 132C",-0.151251304032199,3.72841683578412,-0.509724719909415,0.619227931970472,0.969868153885759,-5.79725675097523
"2718","TC0500001499.mm.2","Ran","19384","RAN, member RAS oncogene family",0.706052421701063,9.72834424187912,1.88759736985272,0.082792526914921,0.786941984329784,-4.36743965097337
"2719","TC0500001506.mm.2","Mmp17","23948","matrix metallopeptidase 17",0.173971979728785,5.21285059718863,0.513571574835234,0.616612996986657,0.969868153885759,-5.79532154592378
"2720","TC0500001521.mm.2","Crcp","12909","calcitonin gene-related peptide-receptor component protein",-0.0962582185540306,8.34180067235161,-0.338839671263584,0.740420695706312,0.98940568466024,-5.86899779236398
"2721","TC0500001522.mm.2","Tpst1","22021","protein-tyrosine sulfotransferase 1",0.208839098934018,6.36893829907227,0.595459313346501,0.562286997760205,0.968870865365504,-5.75085428888085
"2722","TC0500001525.mm.2","Kctd7","212919","potassium channel tetramerisation domain containing 7",-0.300364559485724,6.0487692652108,-0.878070916740766,0.396662275481805,0.92819932465688,-5.55122142454304
"2723","TC0500001526.mm.2","Rabgef1","56715","RAB guanine nucleotide exchange factor (GEF) 1",-0.376599477498697,9.06227926001338,-1.42906791952961,0.177781491156386,0.846709025871894,-4.98150704479022
"2724","TC0500001528.mm.2","Tmem248","71667","transmembrane protein 248",0.232940739778392,9.25350165457373,0.793983453804841,0.4421906838665,0.941909083082268,-5.61785278875078
"2725","TC0500001530.mm.2","Tyw1","100929","tRNA-yW synthesizing protein 1 homolog (S. cerevisiae)",0.411141761496639,6.07875819248454,1.42862856994345,0.177905219270687,0.846709025871894,-4.98204258292872
"2726","TC0500001531.mm.2","Caln1","140904","calneuron 1",-0.284557769402878,3.93359781469512,-0.900963234831585,0.384836464930811,0.924990599724395,-5.5320638861892
"2727","TC0500001548.mm.2","Gtf2ird2","114674","GTF2I repeat domain containing 2",0.313737340522105,4.34253185121289,1.03682620663207,0.319687010584152,0.906181816813697,-5.40973638419836
"2728","TC0500001560.mm.2","Rfc2","19718","replication factor C (activator 1) 2",-0.530253571830245,7.60222267402951,-1.77271651267853,0.100914561707852,0.797908436161441,-4.53064415089256
"2729","TC0500001569.mm.2","Mettl27","79565","methyltransferase like 27",0.697729294448976,6.67658631737463,1.38848730201219,0.18951703154973,0.849446708721027,-5.03048537748439
"2730","TC0500001574.mm.2","Dnajc30","66114","DnaJ heat shock protein family (Hsp40) member C30",0.114225392909351,7.85911609575516,0.426704263365195,0.676936768019255,0.979379485869324,-5.83560888252438
"2731","TC0500001576.mm.2","Tbl2","27368","transducin (beta)-like 2",0.387707774512925,7.02523246011443,0.927015371565936,0.371676188568294,0.924990599724395,-5.50974279969119
"2732","TC0500001582.mm.2","Nsun5","100609","NOL1/NOP2/Sun domain family, member 5",0.719216725835389,7.00343171911656,2.52698555020629,0.0260814186417157,0.661489980300514,-3.38093788721015
"2733","TC0500001584.mm.2","Por","18984","P450 (cytochrome) oxidoreductase",-0.233847199007904,10.9507765272032,-0.775944263750378,0.452382158347566,0.943894071852799,-5.63136775007594
"2734","TC0500001594.mm.2","Dtx2","74198","deltex 2, E3 ubiquitin ligase",-0.231365032959353,7.87456953348789,-0.740365053877198,0.472916197897697,0.949562412303366,-5.65720122775101
"2735","TC0500001595.mm.2","Upk3b","100647","uroplakin 3B",-0.166435563484001,4.99528843684257,-0.547835492523289,0.593565930344055,0.969868153885759,-5.7774732596931
"2736","TC0500001596.mm.2","Upk3bl","69665","uroplakin 3B-like",0.551710528703029,4.8385488309954,1.64126435191883,0.125939741373534,0.823266917066263,-4.71021502367304
"2737","TC0500001598.mm.2","Polr2j","20022","polymerase (RNA) II (DNA directed) polypeptide J",0.00835221313103762,7.24367632610045,0.0237406759795874,0.981438651147466,0.999569657086616,-5.92615334080661
"2738","TC0500001599.mm.2","Alkbh4","72041","alkB homolog 4, lysine demethylase",-0.118248086034711,7.17298285134352,-0.340948009233226,0.738871488831728,0.989140696527672,-5.86828435436762
"2739","TC0500001610.mm.2","Ift22","67286","intraflagellar transport 22",-0.234330495087425,8.28552261053378,-0.866643977827958,0.402656713894284,0.92945446244767,-5.56062292348392
"2740","TC0500001612.mm.2","Fis1","66437","fission, mitochondrial 1",-0.234434776490523,7.79595808183868,-0.825678136947658,0.424645782017173,0.936149540256317,-5.59343533936011
"2741","TC0500001618.mm.2","Vgf","381677","VGF nerve growth factor inducible",0.0791844871943361,5.28256784333433,0.236137549958786,0.817195832546,0.993774420466409,-5.89846930375413
"2742","TC0500001623.mm.2","Ephb4","13846","Eph receptor B4",0.399874373701371,3.30485251477064,1.28705794571801,0.221667899200759,0.865915446228644,-5.14844951168052
"2743","TC0500001628.mm.2","Actl6b","83766","actin-like 6B",-0.022821746124829,8.00902557518302,-0.0703404010298422,0.94504863931011,0.998911055278819,-5.92394964997969
"2744","TC0500001634.mm.2","Tsc22d4","78829","TSC22 domain family, member 4",0.0502331332363921,7.34698368574849,0.148129104738942,0.884631360749672,0.994738536225133,-5.91541529518052
"2745","TC0500001635.mm.2","Ppp1r35","69871","protein phosphatase 1, regulatory subunit 35",0.0261095400815048,8.37740415597232,0.0944373497102935,0.926276296136101,0.998489108003536,-5.92195453190837
"2746","TC0500001636.mm.2","Zcwpw1","381678","zinc finger, CW type with PWWP domain 1",-0.428253190520711,4.94954159469681,-1.22152743180617,0.244685957690364,0.878483401131041,-5.22111167995058
"2747","TC0500001641.mm.2","Zkscan1","74570","zinc finger with KRAB and SCAN domains 1",-0.263167721650836,6.44200735794612,-0.820663902941222,0.427390651455053,0.937081944891184,-5.59735494677207
"2748","TC0500001642.mm.2","Zscan21","22697","zinc finger and SCAN domain containing 21",0.408848647425375,6.3615434083608,1.1943281877602,0.254778544771127,0.881522952137363,-5.25041665066946
"2749","TC0500001643.mm.2","Cops6","26893","COP9 signalosome subunit 6",0.293176414543131,9.6820397748616,0.860937201083575,0.405673191418195,0.93179100127578,-5.56527773421765
"2750","TC0500001644.mm.2","Ap4m1","11781","adaptor-related protein complex AP-4, mu 1",-0.283285157854386,6.39058792598392,-0.757221200542822,0.463116606127661,0.946438322745166,-5.64509898423793
"2751","TC0500001648.mm.2","Nxpe5","381680","neurexophilin and PC-esterase domain family, member 5",-1.5807173826622,7.69216519020261,-5.05950209338653,0.000256036075295963,0.128364718008262,0.665887249814243
"2752","TC0500001651.mm.2","Stag3","50878","stromal antigen 3",-0.114199829308245,3.54189006969872,-0.365775043599873,0.720719943838094,0.986468406669922,-5.85955738929153
"2753","TC0500001663.mm.2","Fam20c","80752","family with sequence similarity 20, member C",-0.35426572945479,10.0321985405716,-1.08254448139521,0.299689306823527,0.901624525373684,-5.36536343047515
"2754","TC0500001665.mm.2","Gm5294","384244","predicted gene 5294",0.307854056765535,5.34048715725858,0.996272443579138,0.338233051490149,0.915360066044074,-5.4477665859074
"2755","TC0500001667.mm.2","Dnaaf5","433956","dynein, axonemal assembly factor 5",-0.0277699207170112,7.34789343565212,-0.0598585964665099,0.953225750200107,0.998911055278819,-5.92463553601311
"2756","TC0500001668.mm.2","Sun1","77053","Sad1 and UNC84 domain containing 1",0.185968592114957,7.23326383349341,0.514318166959607,0.616106126149317,0.969868153885759,-5.79494435347492
"2757","TC0500001672.mm.2","Cyp2w1","545817","cytochrome P450, family 2, subfamily w, polypeptide 1",-0.378353415413343,4.93517112597019,-1.23534765007742,0.239680040438786,0.874565896036032,-5.20602736444504
"2758","TC0500001674.mm.2","C130050O18Rik","319772","RIKEN cDNA C130050O18 gene",-0.211597063770336,8.13076017691498,-0.695291709312814,0.499743154797948,0.952715109812142,-5.68834076459111
"2759","TC0500001675.mm.2","Gper1","76854","G protein-coupled estrogen receptor 1",0.462216957707215,5.0519561856367,1.71441594398434,0.111409788854241,0.806611265302363,-4.61128378643301
"2760","TC0500001678.mm.2","Uncx","22255","UNC homeobox",-0.186504520789495,5.77464010695823,-0.530257347895074,0.60533426913463,0.969868153885759,-5.7867669017198
"2761","TC0500001680.mm.2","Mafk","17135","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)",0.100274237336444,6.38109371868359,0.266695250283447,0.794103635227328,0.992507253835313,-5.89078627117015
"2762","TC0500001682.mm.2","Elfn1","243312","leucine rich repeat and fibronectin type III, extracellular 1",-0.574522086166944,4.55898143677761,-1.79632542510066,0.0969223430029829,0.797908436161441,-4.49755808087839
"2763","TC0500001692.mm.2","Eif3b","27979","eukaryotic translation initiation factor 3, subunit B",0.636952091479001,7.97561020715617,2.14751006543365,0.0522487872854041,0.757840190576561,-3.98003525675065
"2764","TC0500001694.mm.2","Chst12","59031","carbohydrate sulfotransferase 12",-0.104969004547106,9.72182390539807,-0.317427941835368,0.756220102972976,0.989749212504873,-5.8759972472727
"2765","TC0500001695.mm.2","Lfng","16848","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase",-0.32118978870264,8.4160288161083,-0.970365900855771,0.350480792905535,0.921787232701167,-5.47139333444477
"2766","TC0500001697.mm.2","Brat1","231841","BRCA1-associated ATM activator 1",-0.0404107542182279,7.18951329979063,-0.12203951507154,0.904830587792244,0.997250460822912,-5.91895346460705
"2767","TC0500001698.mm.2","Amz1","231842","archaelysin family metallopeptidase 1",-0.174305313342345,5.24523761606604,-0.548652825850459,0.593021612457884,0.969868153885759,-5.77703412792499
"2768","TC0500001715.mm.2","Foxk1","17425","forkhead box K1",-0.271315759587864,8.49007889911716,-0.809098647969586,0.433765869415962,0.939934934688038,-5.60631442092819
"2769","TC0500001724.mm.2","Fscn1","14086","fascin actin-bundling protein 1",1.71255453399022,4.52761668324424,6.34434485360922,3.23540321350917e-05,0.0364701840011672,2.37959819793811
"2770","TC0500001727.mm.2","Zfp12","231866","zinc finger protein 12",0.0648792470470179,6.1698489654547,0.171093381909948,0.866920905935011,0.994478510599521,-5.91173779428082
"2771","TC0500001734.mm.2","Daglb","231871","diacylglycerol lipase, beta",-0.909811150387785,9.5778260779076,-2.66196748884015,0.0202840227756035,0.631231322265329,-3.1613743199034
"2772","TC0500001735.mm.2","Fam220a","67238","family with sequence similarity 220, member A",0.0119336987198491,7.95237479797909,0.0348001657519204,0.972795101027962,0.998911055278819,-5.92582785703829
"2773","TC0500001737.mm.2","Cyth3","19159","cytohesin 3",-0.602251625057635,8.92791330443202,-1.59442111696889,0.13609373337436,0.83062983600416,-4.77217860044289
"2774","TC0500001741.mm.2","Eif2ak1","15467","eukaryotic translation initiation factor 2 alpha kinase 1",0.0506141239073159,8.41411807077618,0.184482729440235,0.856628740909754,0.994256408614552,-5.90935068868176
"2775","TC0500001746.mm.2","Lmtk2","231876","lemur tyrosine kinase 2",0.289351117180937,6.84577122653408,1.08933402176265,0.296801120527975,0.900436822039396,-5.35864041091116
"2776","TC0500001751.mm.2","Bri3","55950","brain protein I3",-0.319368912248535,10.3500435860151,-1.03906669642793,0.318684587431422,0.905975814917687,-5.40759857602442
"2777","TC0500001769.mm.2","Zfp655","72611","zinc finger protein 655",0.0403075968520916,7.96473140972222,0.138863589342273,0.891796081111194,0.995163486816966,-5.9167498440025
"2778","TC0500001773.mm.2","Cyp3a57","622127","cytochrome P450, family 3, subfamily a, polypeptide 57",0.210381653307631,3.17902558442942,0.720711230972517,0.484503058662892,0.949562412303366,-5.67099903093065
"2779","TC0500001779.mm.2","Cdk8","264064","cyclin-dependent kinase 8",0.355958681175156,7.90471653011583,1.2381440138973,0.238677090423681,0.873513377470507,-5.20295945823519
